Tag,Solar(GWh),shortwave_radiation_sum,daylight_duration,sunshine_duration,Bruttoleistung(GWp)
2022-11-07,71.5,6.03,9.515735,7.0359616,66.57692292399967
2022-11-08,103.7,7.61,9.463212,8.09743,66.59658480099966
2022-11-09,58.9,5.13,9.4112215,4.852294,66.61684339899968
2022-11-10,94.8,4.5,9.359828,3.934676,66.63449800899967
2022-11-11,74.6,5.53,9.3090925,6.2337093,66.65219120099968
2022-11-12,71.3,5.5,9.259084,6.6404204,66.65607706499966
2022-11-13,93.1,7.3,9.209872,7.965532,66.65692842599968
2022-11-14,79.5,6.96,9.161525,7.9252996,66.67854924199968
2022-11-15,87.4,6.88,9.114114,7.8993053,66.70804764399968
2022-11-16,37.1,1.28,9.067713,0.028152848,66.73021988599967
2022-11-17,31.2,2.1,9.022396,1.1430078,66.74560753499966
2022-11-18,28.9,1.28,8.978239,0.0,66.75972030399967
2022-11-19,43.9,1.96,8.935231,1.0,66.76242116499967
2022-11-20,38.0,1.1,8.892911,0.0,66.76350121499966
2022-11-21,49.3,3.21,8.851241,5.122819,66.78711873599967
2022-11-22,31.7,2.72,8.810279,0.83162403,66.80225583199966
2022-11-23,70.1,4.62,8.770078,7.446922,66.85333982099966
2022-11-24,39.0,2.1,8.730695,1.4730979,66.87995579299967
2022-11-25,44.8,4.56,8.692188,5.3800106,66.91231552399967
2022-11-26,39.1,2.5,8.654616,0.8276023,66.91523661299966
2022-11-27,49.4,2.52,8.618038,0.0,66.91602210099967
2022-11-28,22.4,2.07,8.582514,0.0,66.97298177399966
2022-11-29,15.2,1.23,8.548105,0.0,67.03112693499968
2022-11-30,18.1,2.59,8.5148735,0.18538311,67.08830986199968
2022-12-01,16.7,4.23,8.4828825,6.897321,67.12379667099965
2022-12-02,8.4,0.85,8.452194,0.0,67.13420168599967
2022-12-03,8.2,3.5,8.4228735,3.7579467,67.13546939399967
2022-12-04,11.3,3.9,8.394982,4.799136,67.13590092899966
2022-12-05,9.1,0.98,8.368588,0.0,67.17429294099966
2022-12-06,14.9,0.82,8.343754,0.0,67.19395236399964
2022-12-07,29.8,1.65,8.320544,0.4358238,67.23633899299965
2022-12-08,27.3,1.87,8.299023,0.10307605,67.25892106199964
2022-12-09,21.5,3.49,8.279204,4.0,67.28200135099965
2022-12-10,14.9,1.89,8.260844,1.6546166,67.28376784599965
2022-12-11,11.9,1.82,8.243916,0.07821141,67.28415801599967
2022-12-12,26.1,4.92,8.228436,6.713227,67.29950548599966
2022-12-13,34.7,5.09,8.214424,6.8802505,67.31478046199966
2022-12-14,16.1,1.12,8.201898,0.013438002,67.33896022999966
2022-12-15,21.5,4.3,8.190873,5.7561703,67.36205768299966
2022-12-16,17.0,1.97,8.181366,0.060623895,67.37781611199966
2022-12-17,16.0,4.55,8.173391,5.5541596,67.37909519399966
2022-12-18,17.5,4.5,8.166964,5.550025,67.37957643899966
2022-12-19,6.8,2.69,8.162095,2.1299455,67.40134984499967
2022-12-20,12.3,2.96,8.158797,3.2664962,67.44680508799968
2022-12-21,14.6,1.41,8.157083,0.48742098,67.48240481299966
2022-12-22,19.7,1.72,8.156961,1.0,67.52015996099966
2022-12-23,12.8,1.09,8.158442,0.0,67.52695970999966
2022-12-24,29.5,2.21,8.1615305,1.9558293,67.52960402999965
2022-12-25,39.3,4.16,8.166235,5.918436,67.52969675899966
2022-12-26,16.4,0.89,8.172561,0.0,67.52985410899966
2022-12-27,52.8,2.29,8.180513,3.4755418,67.53338772499966
2022-12-28,33.3,2.75,8.190095,3.0,67.53711503299965
2022-12-29,33.5,3.56,8.201331,5.18424,67.53951537899965
2022-12-30,52.3,4.06,8.214339,4.831083,67.54561912399966
2022-12-31,36.1,3.98,8.229097,6.2669907,67.54704571999966
2023-01-01,43.5,4.33,8.245558,6.7570786,67.57271367799966
2023-01-02,33.72,4.74,8.263674,6.853882,67.63021537699967
2023-01-03,44.22,2.25,8.283395,2.044658,67.66194389399966
2023-01-04,13.44,1.18,8.304671,0.0,67.69283765699966
2023-01-05,22.45,3.33,8.327455,6.113341,67.72058684099966
2023-01-06,29.55,1.45,8.351693,0.9906012,67.73751335299966
2023-01-07,46.06,3.43,8.377338,4.3541956,67.74215749899966
2023-01-08,23.0,1.94,8.404338,1.0,67.74451963899966
2023-01-09,25.82,2.24,8.432642,0.6558754,67.80285752399966
2023-01-10,29.04,3.04,8.462203,3.7136228,67.85082194899965
2023-01-11,18.9,0.84,8.492967,0.0,67.88521747399967
2023-01-12,19.12,1.65,8.524884,0.0,67.92799491599966
2023-01-13,35.8,1.71,8.557909,1.090719,67.96050509499966
2023-01-14,30.16,2.57,8.5919895,1.0,67.96602481499967
2023-01-15,24.32,0.96,8.62708,0.0,67.97070665999966
2023-01-16,50.7,5.12,8.66313,5.4074116,68.04879683699967
2023-01-17,59.15,5.58,8.700093,7.070002,68.09289530099967
2023-01-18,33.22,1.97,8.738002,0.3216643,68.13781465799967
2023-01-19,35.66,2.71,8.777267,0.005223031,68.18863856099966
2023-01-20,24.73,2.57,8.81789,1.9326,68.22357189099966
2023-01-21,16.21,3.22,8.859791,0.046933748,68.22845046199966
2023-01-22,7.6,2.17,8.902891,0.9802513,68.22922542199966
2023-01-23,13.28,3.15,8.947117,1.4777523,68.26750227999963
2023-01-24,13.38,2.57,8.992393,0.111606345,68.29543940799965
2023-01-25,7.72,2.72,9.038646,0.042086728,68.36021875799963
2023-01-26,10.63,1.99,9.085804,0.0,68.40697239999965
2023-01-27,17.26,2.64,9.133799,0.8589296,68.44821956199965
2023-01-28,23.91,1.64,9.182558,0.0,68.45289551799965
2023-01-29,30.56,6.12,9.232017,7.8397307,68.45390506199966
2023-01-30,31.34,1.18,9.282113,0.0,68.49368548599963
2023-01-31,26.84,2.23,9.332778,1.4722437,68.54728777299964
2023-02-01,23.94,3.92,9.383951,3.2362316,68.60078072599963
2023-02-02,27.66,0.82,9.435573,0.0,68.63262131199964
2023-02-03,19.93,0.85,9.48758,0.0,68.66116670199963
2023-02-04,69.76,6.06,9.53992,5.156495,68.66666455299963
2023-02-05,41.51,5.93,9.592532,5.5774283,68.66781530999963
2023-02-06,45.48,4.87,9.645365,4.8057723,68.70089203599963
2023-02-07,121.38,8.92,9.698456,8.555375,68.74595633599962
2023-02-08,137.49,9.29,9.752317,8.614111,68.78729377199963
2023-02-09,126.34,9.5,9.806975,8.6735935,68.82764083799962
2023-02-10,97.49,3.97,9.862361,4.179515,68.85834393799962
2023-02-11,47.31,3.09,9.918414,2.2537575,68.86374099099962
2023-02-12,50.84,3.44,9.975074,1.8033973,68.86585769299964
2023-02-13,71.86,6.93,10.032274,5.61945,68.89663551799963
2023-02-14,81.74,6.5,10.089959,5.644203,68.96202021999964
2023-02-15,99.01,8.87,10.148067,7.104591,69.00955537199964
2023-02-16,97.21,9.67,10.206546,8.995746,69.11202007099965
2023-02-17,33.41,2.12,10.265336,0.0,69.14570763799965
2023-02-18,40.66,3.98,10.324386,2.432488,69.15141307799963
2023-02-19,66.6,4.7,10.383642,4.4427476,69.15306958399964
2023-02-20,100.32,8.83,10.443054,6.1082616,69.17912171499964
2023-02-21,96.96,7.37,10.50257,7.1415796,69.25440009599963
2023-02-22,105.97,9.83,10.5621395,7.9158125,69.28732807899962
2023-02-23,49.41,5.99,10.6217165,4.724265,69.32244253299962
2023-02-24,44.79,5.28,10.681251,3.5960965,69.35299284299963
2023-02-25,69.8,4.7,10.740697,2.1620636,69.35925611799962
2023-02-26,88.62,9.8,10.800009,8.682685,69.36089442499963
2023-02-27,112.19,8.76,10.859227,7.153005,69.40697117799962
2023-02-28,157.87,11.99,10.918836,9.50866,69.44735083099962
2023-03-01,177.81,13.01,10.978878,9.904158,69.55000950499962
2023-03-02,155.73,13.04,11.039306,9.888356,69.60424581999962
2023-03-03,110.5,13.35,11.100076,10.047402,69.64619660399961
2023-03-04,75.12,6.79,11.1611395,2.0234723,69.65230549499961
2023-03-05,59.72,6.55,11.22246,3.9212277,69.65422440699962
2023-03-06,67.32,7.97,11.28399,4.777653,69.69534938399963
2023-03-07,87.17,4.98,11.345689,0.03481175,69.7254138369996
2023-03-08,43.65,3.06,11.407516,0.0,69.75743494799961
2023-03-09,69.86,6.17,11.469428,3.757718,69.80422114999962
2023-03-10,73.36,9.88,11.531386,6.767106,69.84141638799962
2023-03-11,113.32,7.08,11.593352,3.365175,69.84830427499962
2023-03-12,79.02,3.87,11.655279,0.21123585,69.85008472899962
2023-03-13,98.08,8.22,11.717135,5.0954895,69.90924651499961
2023-03-14,79.8,8.31,11.778878,5.9102473,69.95003236899962
2023-03-15,140.27,11.11,11.8404665,8.017864,69.99855645299962
2023-03-16,199.76,15.28,11.901862,10.790531,70.03991611599963
2023-03-17,169.74,13.58,11.963027,10.4909525,70.07489368699963
2023-03-18,177.18,14.38,12.02392,10.84315,70.08649269299961
2023-03-19,121.33,8.92,12.084579,4.4890594,70.08878401399961
2023-03-20,82.12,8.03,12.145447,4.7081165,70.1282214829996
2023-03-21,118.48,13.92,12.206565,7.693406,70.1635696189996
2023-03-22,167.85,15.65,12.267899,10.7742815,70.29879981799962
2023-03-23,87.63,6.53,12.3294115,1.6536369,70.35202416699961
2023-03-24,91.65,7.59,12.391066,2.0785549,70.38502902599963
2023-03-25,133.23,11.92,12.4528265,8.488643,70.39197915799963
2023-03-26,98.82,7.74,12.514659,3.1749918,70.39374007299963
2023-03-27,168.97,15.13,12.576524,9.0,70.43886343799963
2023-03-28,193.05,11.44,12.638388,7.805376,70.47672765899962
2023-03-29,112.09,7.84,12.7002125,1.2899804,70.52976299499961
2023-03-30,96.39,7.19,12.761962,3.2865062,70.63078173799961
2023-03-31,99.85,8.79,12.823598,6.270501,70.69128606199962
2023-04-01,77.24,5.44,12.885082,0.91121256,70.74016808399962
2023-04-02,110.34,5.11,12.946377,2.030607,70.74280135499961
2023-04-03,203.81,16.13,13.007442,8.769059,70.80998294899962
2023-04-04,251.56,12.3,13.068241,7.3935537,70.87172104399961
2023-04-05,252.43,16.97,13.128729,10.987481,70.97165674499962
2023-04-06,258.2,17.58,13.18887,11.731544,71.04619781299962
2023-04-07,165.14,19.96,13.248617,11.937896,71.05002164299962
2023-04-08,85.6,4.64,13.308009,1.7531611,71.05543935799963
2023-04-09,208.25,17.16,13.367463,11.941607,71.05614607299964
2023-04-10,249.44,18.77,13.427022,11.955669,71.06106540299962
2023-04-11,166.3,15.11,13.486651,8.012389,71.09749058599962
2023-04-12,123.99,7.42,13.54631,1.0825201,71.16250345499962
2023-04-13,152.32,13.78,13.605963,5.7059507,71.19894517199961
2023-04-14,161.2,11.26,13.665573,4.255005,71.24026281699962
2023-04-15,85.16,3.11,13.725098,0.0,71.2497815209996
2023-04-16,83.57,9.3,13.784499,3.4660163,71.25630916999961
2023-04-17,156.65,12.07,13.843736,6.8728023,71.32821836099961
2023-04-18,135.82,8.09,13.902765,0.5669496,71.37531321299961
2023-04-19,191.45,11.95,13.961547,6.646102,71.4154434519996
2023-04-20,129.77,11.16,14.020036,2.3076756,71.46025440699961
2023-04-21,263.92,21.47,14.078185,12.319183,71.52176901199961
2023-04-22,249.82,21.87,14.135951,12.284646,71.5304784099996
2023-04-23,188.31,10.7,14.193284,6.3946967,71.53324321299962
2023-04-24,146.07,18.12,14.250137,10.032724,71.5736097569996
2023-04-25,149.47,16.15,14.30646,9.137408,71.6380900849996
2023-04-26,214.58,16.67,14.362201,9.532868,71.69807518599961
2023-04-27,247.66,16.78,14.417307,7.7121005,71.7460063589996
2023-04-28,114.78,6.29,14.471801,0.071013615,71.8276885589996
2023-04-29,153.87,16.27,14.526092,8.448533,71.8414703599996
2023-04-30,283.26,21.51,14.580214,12.905701,71.84735332199959
2023-05-01,210.82,15.45,14.634128,6.849995,71.8725975589996
2023-05-02,178.75,17.72,14.687788,11.298368,71.9640901639996
2023-05-03,297.05,22.67,14.741149,13.559342,72.0169372869996
2023-05-04,307.0,24.02,14.7941675,13.678015,72.0780361529996
2023-05-05,225.67,20.7,14.846793,9.705882,72.1193105189996
2023-05-06,198.8,20.43,14.898982,12.580387,72.1280044319996
2023-05-07,214.4,23.58,14.950681,12.0599785,72.1301982949996
2023-05-08,222.69,22.61,15.00184,13.090974,72.1747182309996
2023-05-09,259.34,26.29,15.052408,13.380962,72.2313856209996
2023-05-10,159.97,6.99,15.102329,0.5788001,72.2965117829996
2023-05-11,135.84,5.24,15.15155,0.0,72.3465464799996
2023-05-12,194.74,12.73,15.200013,4.942253,72.4104021259996
2023-05-13,223.22,14.14,15.247662,7.2409134,72.4177502329996
2023-05-14,217.92,18.43,15.2944355,12.190627,72.4193685119996
2023-05-15,224.0,18.36,15.340274,10.76937,72.48039257599959
2023-05-16,158.78,14.89,15.385118,7.118802,72.54434866599959
2023-05-17,249.53,15.07,15.4289,5.3057203,72.62745823699959
2023-05-18,288.94,26.13,15.471625,14.032163,72.6317270379996
2023-05-19,248.08,16.89,15.513639,8.128222,72.6622460709996
2023-05-20,232.87,21.03,15.554967,12.456195,72.67072993599957
2023-05-21,265.58,25.7,15.595567,14.03693,72.67259359799958
2023-05-22,280.5,25.53,15.635391,14.028079,72.7160930599996
2023-05-23,157.45,22.0,15.674398,13.155303,72.76398336799959
2023-05-24,199.85,14.2,15.712542,4.969718,72.88012125299959
2023-05-25,292.53,28.09,15.749776,14.159759,72.94159415299958
2023-05-26,325.48,21.94,15.786051,13.809878,72.9870204159996
2023-05-27,343.29,28.84,15.821321,14.344262,72.9944924669996
2023-05-28,329.57,28.99,15.8555355,14.313004,72.99643763899961
2023-05-29,326.33,29.09,15.888651,14.355563,73.0015662199996
2023-05-30,313.68,25.15,15.92061,13.972885,73.0635471639996
2023-05-31,345.29,29.24,15.951369,14.444427,73.12008865199961
2023-06-01,305.79,27.37,15.980875,13.3547945,73.2434096649996
2023-06-02,304.62,27.07,16.009075,14.346159,73.2848344939996
2023-06-03,347.97,27.83,16.035923,14.594908,73.3060569269996
2023-06-04,340.68,29.4,16.061365,14.350994,73.3079734129996
2023-06-05,311.04,20.81,16.085352,13.953825,73.3589202319996
2023-06-06,253.16,16.72,16.107832,9.508595,73.4154195299996
2023-06-07,268.61,22.99,16.128788,14.476577,73.4803145409996
2023-06-08,272.7,23.68,16.148397,13.606588,73.50061751299961
2023-06-09,318.13,25.03,16.166674,13.73638,73.53369944999962
2023-06-10,305.64,24.52,16.183601,14.440214,73.5425378809996
2023-06-11,331.98,28.41,16.199163,14.711042,73.54435408199961
2023-06-12,339.48,28.88,16.213345,14.720633,73.5903424759996
2023-06-13,343.67,29.03,16.226126,14.754828,73.6465166329996
2023-06-14,305.84,22.3,16.237501,14.1732855,73.69025292799961
2023-06-15,283.36,25.59,16.247452,14.673881,73.77441187999962
2023-06-16,242.51,25.3,16.255964,14.010125,73.82958393799962
2023-06-17,294.73,27.59,16.26303,14.605355,73.83896926299963
2023-06-18,301.51,26.16,16.268635,14.766409,73.84135456599964
2023-06-19,235.06,25.53,16.272772,13.608789,73.88577913799962
2023-06-20,261.79,24.98,16.275429,12.405457,73.93306849399963
2023-06-21,255.5,24.02,16.2766,13.64907,73.97763569299963
2023-06-22,249.85,24.34,16.27628,12.0,74.04166693799964
2023-06-23,158.03,9.6,16.27446,2.0332823,74.09651889899963
2023-06-24,314.28,27.16,16.271137,14.752787,74.10583885899963
2023-06-25,318.59,27.52,16.266302,14.765966,74.10827765399962
2023-06-26,284.83,26.57,16.25996,14.761218,74.15381574299964
2023-06-27,243.57,17.0,16.252089,6.9900293,74.26215074499963
2023-06-28,250.76,21.6,16.242603,13.305813,74.31951692499965
2023-06-29,233.44,20.3,16.231522,11.544265,74.38300609899963
2023-06-30,164.84,20.09,16.218878,13.560217,74.46840769099963
2023-07-01,193.6,22.41,16.204704,11.414828,74.49901722299964
2023-07-02,247.97,21.68,16.189037,13.644986,74.50201664199963
2023-07-03,230.28,20.21,16.171915,14.035727,74.56059984099964
2023-07-04,279.1,22.65,16.153374,14.730695,74.65364004499963
2023-07-05,228.92,21.91,16.13345,13.244757,74.72319089599962
2023-07-06,300.71,24.87,16.11218,14.718151,74.81065835399964
2023-07-07,353.99,29.24,16.089605,14.7109375,74.91697919599962
2023-07-08,323.93,26.86,16.065762,14.702933,74.92635692799962
2023-07-09,311.42,26.83,16.04069,14.694325,74.92843108799961
2023-07-10,253.7,23.09,16.014423,14.685053,74.97311891999962
2023-07-11,320.61,26.68,15.987006,13.163732,75.02592586599961
2023-07-12,244.62,24.26,15.958475,12.0,75.10469970599961
2023-07-13,257.04,25.05,15.9288645,13.509852,75.1693147549996
2023-07-14,286.3,23.3,15.898221,14.213717,75.21566019799961
2023-07-15,263.36,27.5,15.866574,14.382441,75.2276916159996
2023-07-16,267.59,19.29,15.833966,12.590833,75.23007036199962
2023-07-17,271.07,21.24,15.800374,10.317102,75.28021818899963
2023-07-18,289.74,25.48,15.765504,14.021745,75.33220811299962
2023-07-19,239.15,24.47,15.729361,13.7224,75.46083516799963
2023-07-20,262.66,23.3,15.692004,14.389625,75.52901651099961
2023-07-21,190.06,22.43,15.653498,12.246243,75.57553704199962
2023-07-22,251.21,22.2,15.613901,14.263586,75.58277170499963
2023-07-23,199.04,22.69,15.573277,12.317339,75.58476376199962
2023-07-24,176.8,16.27,15.531679,9.2790985,75.63553927899963
2023-07-25,174.52,15.44,15.489169,8.539709,75.69133150899964
2023-07-26,218.05,18.35,15.445802,10.070248,75.74668412599964
2023-07-27,122.84,8.95,15.40163,3.6450295,75.80224147999964
2023-07-28,170.97,14.53,15.356715,6.0,75.85236825399964
2023-07-29,193.57,17.37,15.311103,10.945941,75.85923639199963
2023-07-30,216.78,16.12,15.264849,9.944868,75.86158428899962
2023-07-31,156.98,16.49,15.218002,8.0823555,75.91065725999962
2023-08-01,165.32,12.55,15.170612,6.3271465,75.99978749599964
2023-08-02,137.96,6.3,15.122731,0.48723844,76.05863598199963
2023-08-03,202.04,24.26,15.074402,13.7233715,76.13301275899963
2023-08-04,185.01,16.26,15.02567,6.680971,76.20077238999963
2023-08-05,188.52,13.49,14.976582,7.0512695,76.20802218299963
2023-08-06,139.14,15.99,14.927109,8.745701,76.20981694299964
2023-08-07,161.41,7.12,14.876861,1.0660158,76.24927498599962
2023-08-08,218.87,19.18,14.825824,10.531707,76.29818972199963
2023-08-09,191.41,12.74,14.774054,6.4352956,76.33707754699962
2023-08-10,291.84,20.6,14.721607,13.299937,76.42971538299962
2023-08-11,302.45,24.73,14.668538,13.448092,76.49066955999963
2023-08-12,181.41,20.18,14.6149,11.367263,76.49731166299964
2023-08-13,226.83,17.67,14.560742,10.659388,76.49899857899963
2023-08-14,253.84,22.34,14.506118,12.103872,76.54362669899962
2023-08-15,221.71,19.67,14.451075,11.689691,76.58277297699962
2023-08-16,234.26,22.21,14.39566,13.10031,76.64531855999964
2023-08-17,193.3,20.87,14.33992,11.0,76.68648999999962
2023-08-18,279.29,22.48,14.2839,12.863386,76.72276636399961
2023-08-19,243.08,22.94,14.227642,12.968552,76.72910783299962
2023-08-20,274.2,21.06,14.171192,12.8023615,76.73125432499961
2023-08-21,272.26,19.53,14.11459,10.771515,76.78191951899963
2023-08-22,254.81,20.25,14.057878,12.749597,76.84242476599962
2023-08-23,275.53,22.24,14.001093,12.720015,76.8913566019996
2023-08-24,228.3,21.0,13.944277,12.098459,76.94456921499962
2023-08-25,145.19,16.89,13.887466,9.178747,76.99105079599961
2023-08-26,189.53,15.16,13.830626,7.2287626,76.99868622599962
2023-08-27,108.61,5.33,13.773353,0.0,77.00022124499961
2023-08-28,121.85,4.6,13.715621,0.11498108,77.04297684099961
2023-08-29,107.97,4.46,13.657473,0.40110496,77.08179689999962
2023-08-30,169.22,14.59,13.598952,10.095661,77.12642228199962
2023-08-31,190.81,15.96,13.540097,11.237028,77.19597220099962
2023-09-01,163.35,7.09,13.480951,2.0968144,77.25511255399961
2023-09-02,232.44,18.62,13.421551,11.994092,77.26069289399962
2023-09-03,213.86,14.29,13.3619375,8.287891,77.26235232699962
2023-09-04,279.07,20.43,13.30215,12.106739,77.30998014899961
2023-09-05,274.13,20.48,13.242222,12.049984,77.34700928199962
2023-09-06,276.01,20.44,13.182192,11.996215,77.42662872799961
2023-09-07,281.68,20.31,13.122096,11.926562,77.47384829099961
2023-09-08,276.36,20.31,13.061968,11.882447,77.52094963099961
2023-09-09,268.05,19.79,13.001843,11.842566,77.5287896009996
2023-09-10,254.99,18.19,12.941757,11.80612,77.53120553599962
2023-09-11,255.71,17.59,12.8817425,11.782424,77.57718021899962
2023-09-12,207.11,16.96,12.821834,11.479979,77.62743627499961
2023-09-13,115.29,13.91,12.762063,9.62671,77.6701882309996
2023-09-14,212.77,15.04,12.702463,11.673405,77.7078056649996
2023-09-15,253.76,17.92,12.642997,11.614468,77.74783749699961
2023-09-16,244.22,17.95,12.583258,11.555134,77.7586697079996
2023-09-17,213.87,16.76,12.523214,11.33608,77.76038579399959
2023-09-18,116.9,12.5,12.462904,7.615217,77.8271992769996
2023-09-19,185.29,14.52,12.402361,9.783864,77.8752631039996
2023-09-20,218.56,16.72,12.34162,11.170195,77.9216031939996
2023-09-21,180.5,16.48,12.280723,11.082278,77.96060130399961
2023-09-22,96.51,4.26,12.219699,0.18050104,77.9982830579996
2023-09-23,155.74,10.82,12.158585,10.306925,78.0168622009996
2023-09-24,217.25,13.26,12.097418,11.063428,78.0182895909996
2023-09-25,236.41,16.04,12.036234,11.007074,78.05475738499959
2023-09-26,225.98,15.61,11.975065,10.609012,78.1060426449996
2023-09-27,211.2,13.63,11.913947,10.461446,78.1773967269996
2023-09-28,203.2,13.89,11.852916,8.529904,78.21737669799961
2023-09-29,142.9,12.79,11.7920065,9.086085,78.3166581399996
2023-09-30,171.98,8.06,11.731254,6.129559,78.32705876499962
2023-10-01,182.67,14.31,11.670696,10.279205,78.3474512629996
2023-10-02,194.47,14.4,11.610365,10.260603,78.3747052609996
2023-10-03,122.37,12.46,11.550299,8.491596,78.3772917889996
2023-10-04,165.1,12.38,11.490538,10.050955,78.4351311129996
2023-10-05,122.83,9.41,11.431037,5.0,78.50356192499962
2023-10-06,164.6,12.36,11.371362,8.578748,78.57359171499961
2023-10-07,104.22,8.19,11.311473,7.0421634,78.58101017399962
2023-10-08,113.02,5.75,11.251412,3.0217693,78.58235903599963
2023-10-09,62.39,8.08,11.191217,5.7282724,78.65202763099963
2023-10-10,144.66,11.67,11.130932,10.0,78.77734050299962
2023-10-11,167.83,12.61,11.070594,9.988503,78.82293539099962
2023-10-12,74.77,5.55,11.010249,4.0,78.8867579249996
2023-10-13,125.43,11.02,10.949936,9.89203,78.9576927679996
2023-10-14,106.89,4.18,10.889698,2.3462873,78.9646066319996
2023-10-15,116.28,9.78,10.829577,9.460788,78.9676221609996
2023-10-16,145.05,11.12,10.769622,9.703109,79.0344031379996
2023-10-17,121.82,7.64,10.709872,5.874839,79.0888581699996
2023-10-18,130.17,9.86,10.650375,9.577561,79.13982429299959
2023-10-19,52.13,6.9,10.591177,4.4173274,79.1926539379996
2023-10-20,36.43,2.99,10.532327,0.093810834,79.24095009899959
2023-10-21,110.65,8.86,10.473873,9.052842,79.2615268819996
2023-10-22,118.08,9.87,10.415862,9.329213,79.2633096819996
2023-10-23,106.36,9.07,10.358348,7.10382,79.3101366899996
2023-10-24,29.16,3.76,10.301379,1.2568766,79.3564371599996
2023-10-25,88.15,7.08,10.244925,5.0880666,79.4126772709996
2023-10-26,44.63,3.75,10.188496,2.310841,79.4681456159996
2023-10-27,47.43,3.17,10.132051,3.4404078,79.5367726829996
2023-10-28,73.64,7.1,10.075641,6.075181,79.54244863999959
2023-10-29,65.68,6.93,10.019318,6.732516,79.54392953299961
2023-10-30,78.94,7.26,9.96313,6.430848,79.61582112899961
2023-10-31,48.96,3.76,9.90713,0.59221846,79.7118222359996
2023-11-01,91.72,8.27,9.851374,8.0,79.7390132399996
2023-11-02,35.55,2.36,9.7959175,0.30049947,79.8087303379996
2023-11-03,51.49,2.92,9.740817,0.0,79.8689527089996
2023-11-04,87.45,7.58,9.686131,6.930525,79.87437629399959
2023-11-05,48.31,4.84,9.631917,5.8226943,79.8762500829996
2023-11-06,81.1,5.89,9.5782385,7.2851696,79.91142680899961
2023-11-07,64.12,6.41,9.525158,7.16384,79.9643497519996
2023-11-08,74.05,4.25,9.472737,3.4267004,79.9970910069996
2023-11-09,49.66,5.66,9.421044,5.0,80.0968744849996
2023-11-10,55.25,3.94,9.370147,4.0,80.12858933399961
2023-11-11,52.57,2.87,9.320114,2.0,80.14112559499961
2023-11-12,56.79,4.79,9.271015,5.7844844,80.1433313049996
2023-11-13,26.73,1.19,9.222926,0.0,80.20603502899961
2023-11-14,30.58,3.96,9.175824,3.4420316,80.2468478639996
2023-11-15,48.66,4.81,9.129227,6.0666404,80.28237085199962
2023-11-16,41.54,3.24,9.0830965,3.025501,80.3389692409996
2023-11-17,43.33,5.44,9.037491,6.2581234,80.3776326789996
2023-11-18,48.0,5.57,8.992466,6.4438314,80.3829668319996
2023-11-19,49.08,2.75,8.94808,3.7315698,80.3842663729996
2023-11-20,42.67,2.07,8.904393,2.6906476,80.43472109899959
2023-11-21,28.62,2.85,8.86147,3.5583982,80.5873336829996
2023-11-22,47.61,2.48,8.819366,0.33870828,80.6482253429996
2023-11-23,37.42,2.56,8.778152,2.6844826,80.68267747199958
2023-11-24,36.14,3.79,8.737889,5.617449,80.72891303599958
2023-11-25,28.44,3.72,8.698646,4.736316,80.73783863699957
2023-11-26,33.55,4.35,8.660486,5.6229334,80.73905093299959
2023-11-27,20.81,2.49,8.623483,0.0,80.77731357099958
2023-11-28,13.18,1.16,8.587699,0.0,80.82347186899956
2023-11-29,18.1,2.88,8.553211,3.6309128,80.85199291999957
2023-11-30,13.69,3.59,8.520086,2.9538841,80.93412332799959
2023-12-01,5.34,1.26,8.488399,0.0,80.97879943099957
2023-12-02,7.6,1.9,8.458218,0.0,80.98267467099957
2023-12-03,18.5,3.27,8.429618,2.5026689,80.98417407599958
2023-12-04,5.44,3.15,8.402611,0.3326713,81.06173203099956
2023-12-05,11.68,4.42,8.376868,6.785139,81.08527393599958
2023-12-06,7.5,0.93,8.3523655,0.0,81.22841858499957
2023-12-07,32.49,3.19,8.329136,2.5644968,81.28394451799957
2023-12-08,9.89,1.44,8.30721,0.0,81.30975995999957
2023-12-09,23.98,2.18,8.286622,1.2872692,81.31288796499956
2023-12-10,26.37,2.34,8.267404,3.297572,81.31439113899957
2023-12-11,22.48,3.12,8.249586,4.8292794,81.36810447399955
2023-12-12,23.85,2.69,8.233203,2.151337,81.40113644599957
2023-12-13,23.67,2.58,8.218282,2.7680383,81.43347408499956
2023-12-14,16.43,1.87,8.204856,1.7232193,81.46871855299956
2023-12-15,20.7,1.55,8.192952,1.1556014,81.50598681299957
2023-12-16,39.41,3.15,8.182601,4.5113187,81.50903590399956
2023-12-17,55.17,4.69,8.17383,6.804657,81.50976037199956
2023-12-18,60.15,4.87,8.166666,6.8240376,81.53934001999957
2023-12-19,39.3,4.51,8.161135,6.5407634,81.57209781999956
2023-12-20,25.94,2.01,8.157262,1.8982103,81.62855867599957
2023-12-21,7.69,0.36,8.155071,0.0,81.67502377599956
2023-12-22,17.54,1.9,8.154586,2.0,81.68768289399956
2023-12-23,10.2,0.46,8.155827,0.0,81.68908974499955
2023-12-24,10.62,0.51,8.158817,0.0,81.68921343299955
2023-12-25,28.89,0.66,8.163578,0.0,81.68938287799953
2023-12-26,29.84,0.86,8.170085,0.0,81.69001466799955
2023-12-27,51.65,3.0,8.178308,3.4510005,81.70618684299956
2023-12-28,32.45,1.95,8.188211,1.0,81.71249806699956
2023-12-29,30.52,3.14,8.199767,4.666962,81.71818280599955
2023-12-30,47.41,2.58,8.212935,3.306888,81.72090605599954
