Inbetriebnahmedatum,Solar(GWh),Bruttoleistung(GWp)
2022-01-06,52.2,60.11916366799966
2022-01-07,19.1,60.12670532899966
2022-01-08,23.0,60.127264003999656
2022-01-09,21.7,60.127449098999655
2022-01-10,28.1,60.15136978899965
2022-01-11,39.7,60.16513422399966
2022-01-12,38.8,60.17924521099966
2022-01-13,38.9,60.19454489299966
2022-01-14,49.5,60.20620657199965
2022-01-15,31.2,60.20960545699965
2022-01-16,25.6,60.21005138199965
2022-01-17,22.4,60.23795251799965
2022-01-18,32.1,60.269545228999654
2022-01-19,51.4,60.28334320799966
2022-01-20,40.5,60.29769401299965
2022-01-21,46.1,60.338785140999654
2022-01-22,21.4,60.342064850999655
2022-01-23,25.8,60.342208686999655
2022-01-24,39.0,60.36170216799965
2022-01-25,28.4,60.39071329799966
2022-01-26,22.5,60.41796250199966
2022-01-27,35.8,60.44303001999966
2022-01-28,54.8,60.47441241199966
2022-01-29,20.5,60.48763727199966
2022-01-30,57.2,60.48927293699966
2022-01-31,23.2,60.56099239699966
2022-02-01,19.3,60.57831887499965
2022-02-02,52.2,60.59017410399966
2022-02-03,30.7,60.60021886899966
2022-02-04,35.6,60.61049225199966
2022-02-05,83.5,60.61207004199966
2022-02-06,26.9,60.61235349699966
2022-02-07,61.6,60.62589558999966
2022-02-08,38.1,60.64656820899966
2022-02-09,71.2,60.65881255299966
2022-02-10,70.8,60.82329195699966
2022-02-11,64.9,60.83838259299966
2022-02-12,148.9,60.84009743499966
2022-02-13,150.9,60.84047493099966
2022-02-14,96.5,60.85606500699966
2022-02-15,60.9,60.88687975199965
2022-02-16,33.8,60.90049456999966
2022-02-17,82.0,60.91718085999966
2022-02-18,37.7,60.92889547099966
2022-02-19,117.5,60.93052922099965
2022-02-20,46.4,60.93119767099966
2022-02-21,72.9,60.944475480999664
2022-02-22,76.8,60.96100162699966
2022-02-23,161.0,61.14608117199966
2022-02-24,95.6,61.165800588999666
2022-02-25,99.9,61.188847506999664
2022-02-26,116.7,61.192328631999665
2022-02-27,180.1,61.19370796699967
2022-02-28,188.1,61.26279504499966
2022-03-01,186.5,61.28232040899967
2022-03-02,144.1,61.297260057999665
2022-03-03,189.1,61.31546096999966
2022-03-04,160.3,61.32805780499966
2022-03-05,167.5,61.32970825999966
2022-03-06,119.0,61.33004476999966
2022-03-07,193.4,61.383379212999664
2022-03-08,226.5,61.41588998999967
2022-03-09,225.2,61.44688773399967
2022-03-10,223.3,61.51933175599967
2022-03-11,227.5,61.54161092899967
2022-03-12,209.8,61.544390668999675
2022-03-13,221.1,61.54503669799967
2022-03-14,137.5,61.562845984999676
2022-03-15,70.9,61.59570789199967
2022-03-16,149.5,61.62234072699967
2022-03-17,61.8,61.656985922999674
2022-03-18,185.8,61.68302966699967
2022-03-19,210.7,61.68924436699968
2022-03-20,211.7,61.69016833399968
2022-03-21,226.2,61.72469641099968
2022-03-22,243.0,61.73890304799968
2022-03-23,242.2,61.772357919999685
2022-03-24,239.7,61.82814849099969
2022-03-25,237.7,61.86120282499968
2022-03-26,221.0,61.86454366499969
2022-03-27,229.4,61.86539995999969
2022-03-28,222.5,61.92550826799968
2022-03-29,159.2,61.96726090599968
2022-03-30,97.5,62.01161106399969
2022-03-31,72.2,62.11551925299968
2022-04-01,61.5,62.13922782699969
2022-04-02,85.3,62.14106727199969
2022-04-03,137.9,62.14146145799968
2022-04-04,144.6,62.15597280999968
2022-04-05,80.2,62.17240595399968
2022-04-06,123.8,62.19012054499968
2022-04-07,115.7,62.20445959199968
2022-04-08,110.7,62.21558459199968
2022-04-09,174.9,62.21722549699968
2022-04-10,188.2,62.21788149199968
2022-04-11,277.3,62.24207847999968
2022-04-12,261.0,62.25964089899968
2022-04-13,234.0,62.28409310399967
2022-04-14,193.5,62.317873580999674
2022-04-15,156.7,62.32095011399967
2022-04-16,257.3,62.32255608899967
2022-04-17,295.0,62.32277447899967
2022-04-18,297.5,62.32382549799968
2022-04-19,268.1,62.345570562999676
2022-04-20,261.2,62.36431236299967
2022-04-21,196.6,62.39050846399967
2022-04-22,217.3,62.42550091999967
2022-04-23,220.0,62.431281825999676
2022-04-24,153.7,62.43204878499968
2022-04-25,167.2,62.45225560499968
2022-04-26,169.8,62.47305590199967
2022-04-27,230.9,62.503045930999676
2022-04-28,292.0,62.53379203899968
2022-04-29,251.8,62.57490202699967
2022-04-30,185.2,62.59223673599967
2022-05-01,190.4,62.59587925099967
2022-05-02,264.0,62.62807214099968
2022-05-03,257.9,62.64251669399968
2022-05-04,229.8,62.66891782599968
2022-05-05,219.7,62.70055504699968
2022-05-06,218.5,62.71327249899968
2022-05-07,224.3,62.71540085699968
2022-05-08,247.8,62.71595155799968
2022-05-09,304.3,62.74082877199968
2022-05-10,257.9,62.76876637399968
2022-05-11,279.2,62.78796777699968
2022-05-12,268.8,62.834010703999674
2022-05-13,224.1,62.884577594999676
2022-05-14,294.8,62.88769781999968
2022-05-15,321.1,62.89288480799968
2022-05-16,219.9,62.93310066499968
2022-05-17,235.9,62.97323021199968
2022-05-18,303.1,62.99579119599967
2022-05-19,273.8,63.01884292599967
2022-05-20,253.2,63.045147814999666
2022-05-21,246.1,63.04875249499967
2022-05-22,290.6,63.04961428299968
2022-05-23,229.4,63.069455766999674
2022-05-24,175.1,63.11042565399967
2022-05-25,249.3,63.14255173099967
2022-05-26,208.6,63.144908470999674
2022-05-27,221.0,63.16059336099967
2022-05-28,241.6,63.162450615999674
2022-05-29,201.1,63.163196420999675
2022-05-30,241.8,63.19333688899968
2022-05-31,254.8,63.24041268999968
2022-06-01,257.0,63.30520893899968
2022-06-02,299.5,63.325542338999675
2022-06-03,295.9,63.34234516099967
2022-06-04,266.9,63.344210715999665
2022-06-05,209.8,63.344570195999665
2022-06-06,242.3,63.346263902999674
2022-06-07,207.0,63.36248911399967
2022-06-08,239.2,63.37836643799967
2022-06-09,200.1,63.40129055199967
2022-06-10,290.4,63.41555262199967
2022-06-11,293.8,63.417517260999674
2022-06-12,320.2,63.418048815999676
2022-06-13,276.9,63.43063140399967
2022-06-14,321.8,63.45195828499966
2022-06-15,343.3,63.47353341399967
2022-06-16,311.0,63.47883604099967
2022-06-17,319.6,63.490945195999664
2022-06-18,328.6,63.49279975199967
2022-06-19,288.3,63.49343884699967
2022-06-20,189.1,63.511167255999666
2022-06-21,321.8,63.533261031999665
2022-06-22,256.1,63.54968167099967
2022-06-23,330.0,63.58309880199967
2022-06-24,213.6,63.606388819999665
2022-06-25,276.2,63.60996128499967
2022-06-26,280.8,63.61569078499967
2022-06-27,223.0,63.645649603999665
2022-06-28,275.4,63.66465119799967
2022-06-29,212.8,63.751333598999665
2022-06-30,290.0,63.79981240099967
2022-07-01,138.9,63.824189668999665
2022-07-02,346.5,63.82737413399967
2022-07-03,330.8,63.82784466599966
2022-07-04,296.0,63.87913048199967
2022-07-05,298.9,63.89769799699967
2022-07-06,271.4,63.91525850399966
2022-07-07,132.0,63.935039506999665
2022-07-08,243.8,63.94745589099967
2022-07-09,219.2,63.949243855999676
2022-07-10,223.4,63.95097659099967
2022-07-11,228.8,63.96760525399967
2022-07-12,323.0,63.98367019499967
2022-07-13,257.8,63.99972090499968
2022-07-14,278.3,64.02468979499967
2022-07-15,269.4,64.04267866399968
2022-07-16,296.9,64.04478166099967
2022-07-17,339.6,64.04545446099968
2022-07-18,312.2,64.05862296399968
2022-07-19,334.5,64.08773084499967
2022-07-20,310.0,64.11954157399967
2022-07-21,201.7,64.14853135299967
2022-07-22,261.9,64.16443666299968
2022-07-23,237.5,64.16635029399967
2022-07-24,322.8,64.16670138899967
2022-07-25,275.0,64.18484942999967
2022-07-26,221.2,64.19938225999967
2022-07-27,238.1,64.21640819399967
2022-07-28,305.3,64.24773074799967
2022-07-29,224.0,64.27760537299967
2022-07-30,236.3,64.28439867899966
2022-07-31,237.8,64.29121839399967
2022-08-01,220.2,64.36298993299967
2022-08-02,304.4,64.38940665399967
2022-08-03,318.8,64.41333875099967
2022-08-04,290.6,64.44688955599968
2022-08-05,212.4,64.46611020799968
2022-08-06,265.5,64.46969485999968
2022-08-07,307.1,64.47044168499968
2022-08-08,306.0,64.48927383699969
2022-08-09,309.2,64.50880351199967
2022-08-10,312.3,64.54233777499968
2022-08-11,319.7,64.56956722699968
2022-08-12,302.5,64.59452488699968
2022-08-13,262.3,64.59706227999968
2022-08-14,277.2,64.59784717099967
2022-08-15,213.2,64.61524043199968
2022-08-16,270.5,64.63959718499967
2022-08-17,219.2,64.65633392399967
2022-08-18,173.2,64.69373524299968
2022-08-19,123.3,64.71355504299967
2022-08-20,142.6,64.71708867099967
2022-08-21,257.3,64.71768442099967
2022-08-22,237.6,64.74400559799967
2022-08-23,267.7,64.80628711699967
2022-08-24,263.3,64.83627372899967
2022-08-25,253.4,64.85594248099967
2022-08-26,183.2,64.88071346799967
2022-08-27,115.5,64.88513463299968
2022-08-28,203.9,64.88923394599968
2022-08-29,235.2,64.91734864899968
2022-08-30,239.8,64.95171686199967
2022-08-31,164.6,64.97975883599968
2022-09-01,222.8,65.02411604199968
2022-09-02,269.6,65.06639968199967
2022-09-03,211.9,65.06927042699968
2022-09-04,245.5,65.06975130199967
2022-09-05,250.5,65.09377834399967
2022-09-06,205.4,65.11429252899968
2022-09-07,201.5,65.14495202299969
2022-09-08,114.9,65.18169860399968
2022-09-09,170.1,65.20405741799968
2022-09-10,137.5,65.20744422299968
2022-09-11,144.8,65.20815088799968
2022-09-12,225.8,65.24253221199969
2022-09-13,157.2,65.29290749799968
2022-09-14,93.0,65.32072801299968
2022-09-15,119.2,65.35626180699968
2022-09-16,141.6,65.40551779899968
2022-09-17,145.6,65.40836126499968
2022-09-18,101.6,65.40913256099968
2022-09-19,140.4,65.43275542499967
2022-09-20,164.3,65.47709280999968
2022-09-21,221.8,65.54338706299967
2022-09-22,238.6,65.57525527499966
2022-09-23,207.9,65.60504304099967
2022-09-24,106.7,65.60799674099968
2022-09-25,112.8,65.60878699799967
2022-09-26,132.0,65.62768926699968
2022-09-27,96.5,65.67287001999968
2022-09-28,95.5,65.72162253599967
2022-09-29,133.9,65.76667148099968
2022-09-30,179.6,65.82037601499968
2022-10-01,62.1,65.83214192499969
2022-10-02,94.7,65.83257614299968
2022-10-03,136.5,65.83490192299968
2022-10-04,179.7,65.87715861199968
2022-10-05,172.1,65.91940535599969
2022-10-06,181.2,65.95143303699969
2022-10-07,180.3,65.96824602999969
2022-10-08,116.9,65.9718600469997
2022-10-09,187.9,65.97281819299968
2022-10-10,160.6,65.99737051699968
2022-10-11,140.1,66.0123692699997
2022-10-12,147.4,66.03301738999967
2022-10-13,84.9,66.05612434699968
2022-10-14,78.2,66.07358116199968
2022-10-15,79.5,66.08109186199968
2022-10-16,130.3,66.0820611519997
2022-10-17,144.9,66.09859488499968
2022-10-18,93.8,66.12533992299969
2022-10-19,106.9,66.1658721329997
2022-10-20,115.6,66.18521511199968
2022-10-21,55.0,66.21502847699969
2022-10-22,108.2,66.21787923999969
2022-10-23,104.7,66.21865714799969
2022-10-24,59.5,66.24599816499969
2022-10-25,105.5,66.26702155199969
2022-10-26,105.0,66.35276349899969
2022-10-27,141.3,66.38761115199968
2022-10-28,110.8,66.42113648699967
2022-10-29,95.7,66.42802379199969
2022-10-30,130.8,66.42908354099968
2022-10-31,89.2,66.44335147399967
2022-11-01,79.3,66.45996456599967
2022-11-02,99.4,66.50212171299968
2022-11-03,81.2,66.53203039299967
2022-11-04,42.4,66.55050093599968
2022-11-05,78.1,66.55351952699968
2022-11-06,97.1,66.55414195799968
2022-11-07,71.5,66.57692292399967
2022-11-08,103.7,66.59658480099966
2022-11-09,58.9,66.61684339899968
2022-11-10,94.8,66.63449800899967
2022-11-11,74.6,66.65219120099968
2022-11-12,71.3,66.65607706499966
2022-11-13,93.1,66.65692842599968
2022-11-14,79.5,66.67854924199968
2022-11-15,87.4,66.70804764399968
2022-11-16,37.1,66.73021988599967
2022-11-17,31.2,66.74560753499966
2022-11-18,28.9,66.75972030399967
2022-11-19,43.9,66.76242116499967
2022-11-20,38.0,66.76350121499966
2022-11-21,49.3,66.78711873599967
2022-11-22,31.7,66.80225583199966
2022-11-23,70.1,66.85333982099966
2022-11-24,39.0,66.87995579299967
2022-11-25,44.8,66.91231552399967
2022-11-26,39.1,66.91523661299966
2022-11-27,49.4,66.91602210099967
2022-11-28,22.4,66.97298177399966
2022-11-29,15.2,67.03112693499968
2022-11-30,18.1,67.08830986199968
2022-12-01,16.7,67.12379667099965
2022-12-02,8.4,67.13420168599967
2022-12-03,8.2,67.13546939399967
2022-12-04,11.3,67.13590092899966
2022-12-05,9.1,67.17429294099966
2022-12-06,14.9,67.19395236399964
2022-12-07,29.8,67.23633899299965
2022-12-08,27.3,67.25892106199964
2022-12-09,21.5,67.28200135099965
2022-12-10,14.9,67.28376784599965
2022-12-11,11.9,67.28415801599967
2022-12-12,26.1,67.29950548599966
2022-12-13,34.7,67.31478046199966
2022-12-14,16.1,67.33896022999966
2022-12-15,21.5,67.36205768299966
2022-12-16,17.0,67.37781611199966
2022-12-17,16.0,67.37909519399966
2022-12-18,17.5,67.37957643899966
2022-12-19,6.8,67.40134984499967
2022-12-20,12.3,67.44680508799968
2022-12-21,14.6,67.48240481299966
2022-12-22,19.7,67.52015996099966
2022-12-23,12.8,67.52695970999966
2022-12-24,29.5,67.52960402999965
2022-12-25,39.3,67.52969675899966
2022-12-26,16.4,67.52985410899966
2022-12-27,52.8,67.53338772499966
2022-12-28,33.3,67.53711503299965
2022-12-29,33.5,67.53951537899965
2022-12-30,52.3,67.54561912399966
2022-12-31,36.1,67.54704571999966
2023-01-01,43.5,67.57271367799966
2023-01-02,33.72,67.63021537699967
2023-01-03,44.22,67.66194389399966
2023-01-04,13.44,67.69283765699966
2023-01-05,22.45,67.72058684099966
2023-01-06,29.55,67.73751335299966
2023-01-07,46.06,67.74215749899966
2023-01-08,23.0,67.74451963899966
2023-01-09,25.82,67.80285752399966
2023-01-10,29.04,67.85082194899965
2023-01-11,18.9,67.88521747399967
2023-01-12,19.12,67.92799491599966
2023-01-13,35.8,67.96050509499966
2023-01-14,30.16,67.96602481499967
2023-01-15,24.32,67.97070665999966
2023-01-16,50.7,68.04879683699967
2023-01-17,59.15,68.09289530099967
2023-01-18,33.22,68.13781465799967
2023-01-19,35.66,68.18863856099966
2023-01-20,24.73,68.22357189099966
2023-01-21,16.21,68.22845046199966
2023-01-22,7.6,68.22922542199966
2023-01-23,13.28,68.26750227999963
2023-01-24,13.38,68.29543940799965
2023-01-25,7.72,68.36021875799963
2023-01-26,10.63,68.40697239999965
2023-01-27,17.26,68.44821956199965
2023-01-28,23.91,68.45289551799965
2023-01-29,30.56,68.45390506199966
2023-01-30,31.34,68.49368548599963
2023-01-31,26.84,68.54728777299964
2023-02-01,23.94,68.60078072599963
2023-02-02,27.66,68.63262131199964
2023-02-03,19.93,68.66116670199963
2023-02-04,69.76,68.66666455299963
2023-02-05,41.51,68.66781530999963
2023-02-06,45.48,68.70089203599963
2023-02-07,121.38,68.74595633599962
2023-02-08,137.49,68.78729377199963
2023-02-09,126.34,68.82764083799962
2023-02-10,97.49,68.85834393799962
2023-02-11,47.31,68.86374099099962
2023-02-12,50.84,68.86585769299964
2023-02-13,71.86,68.89663551799963
2023-02-14,81.74,68.96202021999964
2023-02-15,99.01,69.00955537199964
2023-02-16,97.21,69.11202007099965
2023-02-17,33.41,69.14570763799965
2023-02-18,40.66,69.15141307799963
2023-02-19,66.6,69.15306958399964
2023-02-20,100.32,69.17912171499964
2023-02-21,96.96,69.25440009599963
2023-02-22,105.97,69.28732807899962
2023-02-23,49.41,69.32244253299962
2023-02-24,44.79,69.35299284299963
2023-02-25,69.8,69.35925611799962
2023-02-26,88.62,69.36089442499963
2023-02-27,112.19,69.40697117799962
2023-02-28,157.87,69.44735083099962
2023-03-01,177.81,69.55000950499962
2023-03-02,155.73,69.60424581999962
2023-03-03,110.5,69.64619660399961
2023-03-04,75.12,69.65230549499961
2023-03-05,59.72,69.65422440699962
2023-03-06,67.32,69.69534938399963
2023-03-07,87.17,69.7254138369996
2023-03-08,43.65,69.75743494799961
2023-03-09,69.86,69.80422114999962
2023-03-10,73.36,69.84141638799962
2023-03-11,113.32,69.84830427499962
2023-03-12,79.02,69.85008472899962
2023-03-13,98.08,69.90924651499961
2023-03-14,79.8,69.95003236899962
2023-03-15,140.27,69.99855645299962
2023-03-16,199.76,70.03991611599963
2023-03-17,169.74,70.07489368699963
2023-03-18,177.18,70.08649269299961
2023-03-19,121.33,70.08878401399961
2023-03-20,82.12,70.1282214829996
2023-03-21,118.48,70.1635696189996
2023-03-22,167.85,70.29879981799962
2023-03-23,87.63,70.35202416699961
2023-03-24,91.65,70.38502902599963
2023-03-25,133.23,70.39197915799963
2023-03-26,98.82,70.39374007299963
2023-03-27,168.97,70.43886343799963
2023-03-28,193.05,70.47672765899962
2023-03-29,112.09,70.52976299499961
2023-03-30,96.39,70.63078173799961
2023-03-31,99.85,70.69128606199962
2023-04-01,77.24,70.74016808399962
2023-04-02,110.34,70.74280135499961
2023-04-03,203.81,70.80998294899962
2023-04-04,251.56,70.87172104399961
2023-04-05,252.43,70.97165674499962
2023-04-06,258.2,71.04619781299962
2023-04-07,165.14,71.05002164299962
2023-04-08,85.6,71.05543935799963
2023-04-09,208.25,71.05614607299964
2023-04-10,249.44,71.06106540299962
2023-04-11,166.3,71.09749058599962
2023-04-12,123.99,71.16250345499962
2023-04-13,152.32,71.19894517199961
2023-04-14,161.2,71.24026281699962
2023-04-15,85.16,71.2497815209996
2023-04-16,83.57,71.25630916999961
2023-04-17,156.65,71.32821836099961
2023-04-18,135.82,71.37531321299961
2023-04-19,191.45,71.4154434519996
2023-04-20,129.77,71.46025440699961
2023-04-21,263.92,71.52176901199961
2023-04-22,249.82,71.5304784099996
2023-04-23,188.31,71.53324321299962
2023-04-24,146.07,71.5736097569996
2023-04-25,149.47,71.6380900849996
2023-04-26,214.58,71.69807518599961
2023-04-27,247.66,71.7460063589996
2023-04-28,114.78,71.8276885589996
2023-04-29,153.87,71.8414703599996
2023-04-30,283.26,71.84735332199959
2023-05-01,210.82,71.8725975589996
2023-05-02,178.75,71.9640901639996
2023-05-03,297.05,72.0169372869996
2023-05-04,307.0,72.0780361529996
2023-05-05,225.67,72.1193105189996
2023-05-06,198.8,72.1280044319996
2023-05-07,214.4,72.1301982949996
2023-05-08,222.69,72.1747182309996
2023-05-09,259.34,72.2313856209996
2023-05-10,159.97,72.2965117829996
2023-05-11,135.84,72.3465464799996
2023-05-12,194.74,72.4104021259996
2023-05-13,223.22,72.4177502329996
2023-05-14,217.92,72.4193685119996
2023-05-15,224.0,72.48039257599959
2023-05-16,158.78,72.54434866599959
2023-05-17,249.53,72.62745823699959
2023-05-18,288.94,72.6317270379996
2023-05-19,248.08,72.6622460709996
2023-05-20,232.87,72.67072993599957
2023-05-21,265.58,72.67259359799958
2023-05-22,280.5,72.7160930599996
2023-05-23,157.45,72.76398336799959
2023-05-24,199.85,72.88012125299959
2023-05-25,292.53,72.94159415299958
2023-05-26,325.48,72.9870204159996
2023-05-27,343.29,72.9944924669996
2023-05-28,329.57,72.99643763899961
2023-05-29,326.33,73.0015662199996
2023-05-30,313.68,73.0635471639996
2023-05-31,345.29,73.12008865199961
2023-06-01,305.79,73.2434096649996
2023-06-02,304.62,73.2848344939996
2023-06-03,347.97,73.3060569269996
2023-06-04,340.68,73.3079734129996
2023-06-05,311.04,73.3589202319996
2023-06-06,253.16,73.4154195299996
2023-06-07,268.61,73.4803145409996
2023-06-08,272.7,73.50061751299961
2023-06-09,318.13,73.53369944999962
2023-06-10,305.64,73.5425378809996
2023-06-11,331.98,73.54435408199961
2023-06-12,339.48,73.5903424759996
2023-06-13,343.67,73.6465166329996
2023-06-14,305.84,73.69025292799961
2023-06-15,283.36,73.77441187999962
2023-06-16,242.51,73.82958393799962
2023-06-17,294.73,73.83896926299963
2023-06-18,301.51,73.84135456599964
2023-06-19,235.06,73.88577913799962
2023-06-20,261.79,73.93306849399963
2023-06-21,255.5,73.97763569299963
2023-06-22,249.85,74.04166693799964
2023-06-23,158.03,74.09651889899963
2023-06-24,314.28,74.10583885899963
2023-06-25,318.59,74.10827765399962
2023-06-26,284.83,74.15381574299964
2023-06-27,243.57,74.26215074499963
2023-06-28,250.76,74.31951692499965
2023-06-29,233.44,74.38300609899963
2023-06-30,164.84,74.46840769099963
2023-07-01,193.6,74.49901722299964
2023-07-02,247.97,74.50201664199963
2023-07-03,230.28,74.56059984099964
2023-07-04,279.1,74.65364004499963
2023-07-05,228.92,74.72319089599962
2023-07-06,300.71,74.81065835399964
2023-07-07,353.99,74.91697919599962
2023-07-08,323.93,74.92635692799962
2023-07-09,311.42,74.92843108799961
2023-07-10,253.7,74.97311891999962
2023-07-11,320.61,75.02592586599961
2023-07-12,244.62,75.10469970599961
2023-07-13,257.04,75.1693147549996
2023-07-14,286.3,75.21566019799961
2023-07-15,263.36,75.2276916159996
2023-07-16,267.59,75.23007036199962
2023-07-17,271.07,75.28021818899963
2023-07-18,289.74,75.33220811299962
2023-07-19,239.15,75.46083516799963
2023-07-20,262.66,75.52901651099961
2023-07-21,190.06,75.57553704199962
2023-07-22,251.21,75.58277170499963
2023-07-23,199.04,75.58476376199962
2023-07-24,176.8,75.63553927899963
2023-07-25,174.52,75.69133150899964
2023-07-26,218.05,75.74668412599964
2023-07-27,122.84,75.80224147999964
2023-07-28,170.97,75.85236825399964
2023-07-29,193.57,75.85923639199963
2023-07-30,216.78,75.86158428899962
2023-07-31,156.98,75.91065725999962
2023-08-01,165.32,75.99978749599964
2023-08-02,137.96,76.05863598199963
2023-08-03,202.04,76.13301275899963
2023-08-04,185.01,76.20077238999963
2023-08-05,188.52,76.20802218299963
2023-08-06,139.14,76.20981694299964
2023-08-07,161.41,76.24927498599962
2023-08-08,218.87,76.29818972199963
2023-08-09,191.41,76.33707754699962
2023-08-10,291.84,76.42971538299962
2023-08-11,302.45,76.49066955999963
2023-08-12,181.41,76.49731166299964
2023-08-13,226.83,76.49899857899963
2023-08-14,253.84,76.54362669899962
2023-08-15,221.71,76.58277297699962
2023-08-16,234.26,76.64531855999964
2023-08-17,193.3,76.68648999999962
2023-08-18,279.29,76.72276636399961
2023-08-19,243.08,76.72910783299962
2023-08-20,274.2,76.73125432499961
2023-08-21,272.26,76.78191951899963
2023-08-22,254.81,76.84242476599962
2023-08-23,275.53,76.8913566019996
2023-08-24,228.3,76.94456921499962
2023-08-25,145.19,76.99105079599961
2023-08-26,189.53,76.99868622599962
2023-08-27,108.61,77.00022124499961
2023-08-28,121.85,77.04297684099961
2023-08-29,107.97,77.08179689999962
2023-08-30,169.22,77.12642228199962
2023-08-31,190.81,77.19597220099962
2023-09-01,163.35,77.25511255399961
2023-09-02,232.44,77.26069289399962
2023-09-03,213.86,77.26235232699962
2023-09-04,279.07,77.30998014899961
2023-09-05,274.13,77.34700928199962
2023-09-06,276.01,77.42662872799961
2023-09-07,281.68,77.47384829099961
2023-09-08,276.36,77.52094963099961
2023-09-09,268.05,77.5287896009996
2023-09-10,254.99,77.53120553599962
2023-09-11,255.71,77.57718021899962
2023-09-12,207.11,77.62743627499961
2023-09-13,115.29,77.6701882309996
2023-09-14,212.77,77.7078056649996
2023-09-15,253.76,77.74783749699961
2023-09-16,244.22,77.7586697079996
2023-09-17,213.87,77.76038579399959
2023-09-18,116.9,77.8271992769996
2023-09-19,185.29,77.8752631039996
2023-09-20,218.56,77.9216031939996
2023-09-21,180.5,77.96060130399961
2023-09-22,96.51,77.9982830579996
2023-09-23,155.74,78.0168622009996
2023-09-24,217.25,78.0182895909996
2023-09-25,236.41,78.05475738499959
2023-09-26,225.98,78.1060426449996
2023-09-27,211.2,78.1773967269996
2023-09-28,203.2,78.21737669799961
2023-09-29,142.9,78.3166581399996
2023-09-30,171.98,78.32705876499962
2023-10-01,182.67,78.3474512629996
2023-10-02,194.47,78.3747052609996
2023-10-03,122.37,78.3772917889996
2023-10-04,165.1,78.4351311129996
2023-10-05,122.83,78.50356192499962
2023-10-06,164.6,78.57359171499961
2023-10-07,104.22,78.58101017399962
2023-10-08,113.02,78.58235903599963
2023-10-09,62.39,78.65202763099963
2023-10-10,144.66,78.77734050299962
2023-10-11,167.83,78.82293539099962
2023-10-12,74.77,78.8867579249996
2023-10-13,125.43,78.9576927679996
2023-10-14,106.89,78.9646066319996
2023-10-15,116.28,78.9676221609996
2023-10-16,145.05,79.0344031379996
2023-10-17,121.82,79.0888581699996
2023-10-18,130.17,79.13982429299959
2023-10-19,52.13,79.1926539379996
2023-10-20,36.43,79.24095009899959
2023-10-21,110.65,79.2615268819996
2023-10-22,118.08,79.2633096819996
2023-10-23,106.36,79.3101366899996
2023-10-24,29.16,79.3564371599996
2023-10-25,88.15,79.4126772709996
2023-10-26,44.63,79.4681456159996
2023-10-27,47.43,79.5367726829996
2023-10-28,73.64,79.54244863999959
2023-10-29,65.68,79.54392953299961
2023-10-30,78.94,79.61582112899961
2023-10-31,48.96,79.7118222359996
2023-11-01,91.72,79.7390132399996
2023-11-02,35.55,79.8087303379996
2023-11-03,51.49,79.8689527089996
2023-11-04,87.45,79.87437629399959
2023-11-05,48.31,79.8762500829996
2023-11-06,81.1,79.91142680899961
2023-11-07,64.12,79.9643497519996
2023-11-08,74.05,79.9970910069996
2023-11-09,49.66,80.0968744849996
2023-11-10,55.25,80.12858933399961
2023-11-11,52.57,80.14112559499961
2023-11-12,56.79,80.1433313049996
2023-11-13,26.73,80.20603502899961
2023-11-14,30.58,80.2468478639996
2023-11-15,48.66,80.28237085199962
2023-11-16,41.54,80.3389692409996
2023-11-17,43.33,80.3776326789996
2023-11-18,48.0,80.3829668319996
2023-11-19,49.08,80.3842663729996
2023-11-20,42.67,80.43472109899959
2023-11-21,28.62,80.5873336829996
2023-11-22,47.61,80.6482253429996
2023-11-23,37.42,80.68267747199958
2023-11-24,36.14,80.72891303599958
2023-11-25,28.44,80.73783863699957
2023-11-26,33.55,80.73905093299959
2023-11-27,20.81,80.77731357099958
2023-11-28,13.18,80.82347186899956
2023-11-29,18.1,80.85199291999957
2023-11-30,13.69,80.93412332799959
2023-12-01,5.34,80.97879943099957
2023-12-02,7.6,80.98267467099957
2023-12-03,18.5,80.98417407599958
2023-12-04,5.44,81.06173203099956
2023-12-05,11.68,81.08527393599958
2023-12-06,7.5,81.22841858499957
2023-12-07,32.49,81.28394451799957
2023-12-08,9.89,81.30975995999957
2023-12-09,23.98,81.31288796499956
2023-12-10,26.37,81.31439113899957
2023-12-11,22.48,81.36810447399955
2023-12-12,23.85,81.40113644599957
2023-12-13,23.67,81.43347408499956
2023-12-14,16.43,81.46871855299956
2023-12-15,20.7,81.50598681299957
2023-12-16,39.41,81.50903590399956
2023-12-17,55.17,81.50976037199956
2023-12-18,60.15,81.53934001999957
2023-12-19,39.3,81.57209781999956
2023-12-20,25.94,81.62855867599957
2023-12-21,7.69,81.67502377599956
2023-12-22,17.54,81.68768289399956
2023-12-23,10.2,81.68908974499955
2023-12-24,10.62,81.68921343299955
2023-12-25,28.89,81.68938287799953
2023-12-26,29.84,81.69001466799955
2023-12-27,51.65,81.70618684299956
2023-12-28,32.45,81.71249806699956
2023-12-29,30.52,81.71818280599955
2023-12-30,47.41,81.72090605599954
2023-12-31,26.35,81.72185865099955
